name,year,month,day,hour,lat,long,status,category,wind,pressure
Nadine,2012,10,4,0,36.3,-30.9,other low,NA,40,998
Nadine,2012,10,4,6,37.6,-29.1,other low,NA,40,996
Oscar,2012,10,2,12,12.4,-38,other low,NA,25,1008
Oscar,2012,10,2,18,13.6,-38.7,other low,NA,25,1008
Oscar,2012,10,3,0,15,-39.6,other low,NA,30,1007
Oscar,2012,10,3,6,16.3,-40.5,tropical depression,NA,30,1006
Oscar,2012,10,3,12,17.4,-41.2,tropical depression,NA,30,1006
Oscar,2012,10,3,18,18.2,-41.8,tropical storm,NA,35,1005
Oscar,2012,10,4,0,18.9,-42.1,tropical storm,NA,40,1002
Oscar,2012,10,4,6,19.5,-42.2,tropical storm,NA,40,1001
Oscar,2012,10,4,12,20.2,-42,tropical storm,NA,45,998
Oscar,2012,10,4,18,21,-41.5,tropical storm,NA,45,996
Oscar,2012,10,5,0,21.8,-40.6,tropical storm,NA,45,995
Oscar,2012,10,5,6,22.7,-39.4,tropical storm,NA,45,994
Oscar,2012,10,5,12,23.5,-37.8,tropical storm,NA,45,994
Patty,2012,10,10,18,25.5,-72.5,other low,NA,25,1012
Patty,2012,10,11,0,25.4,-72.4,tropical depression,NA,30,1010
Patty,2012,10,11,6,25.4,-72.2,tropical storm,NA,35,1009
Patty,2012,10,11,12,25.5,-72.2,tropical storm,NA,35,1008
Patty,2012,10,11,18,25.6,-72.3,tropical storm,NA,35,1007
Patty,2012,10,12,0,25.5,-72.4,tropical storm,NA,40,1005
Patty,2012,10,12,6,25.4,-72.3,tropical storm,NA,40,1005
Patty,2012,10,12,12,25.3,-72.2,tropical storm,NA,40,1006
Patty,2012,10,12,18,25.4,-72.1,tropical storm,NA,35,1007
Patty,2012,10,13,0,25.4,-71.9,tropical storm,NA,35,1007
Patty,2012,10,13,6,25.3,-71.7,tropical depression,NA,30,1008
Rafael,2012,10,12,18,14.7,-62.7,tropical storm,NA,35,1006
Rafael,2012,10,13,0,15,-63.2,tropical storm,NA,35,1007
Rafael,2012,10,13,6,15.3,-63.7,tropical storm,NA,35,1006
Rafael,2012,10,13,12,15.6,-63.8,tropical storm,NA,35,1006
Rafael,2012,10,13,18,16.7,-63.6,tropical storm,NA,40,1004
Rafael,2012,10,14,0,17.9,-63.5,tropical storm,NA,45,1004
Rafael,2012,10,14,6,18.9,-63.6,tropical storm,NA,45,1003
Rafael,2012,10,14,12,19.7,-63.9,tropical storm,NA,50,999
Rafael,2012,10,14,18,20.4,-64.3,tropical storm,NA,55,994
Rafael,2012,10,15,0,21.3,-64.7,tropical storm,NA,60,989
Rafael,2012,10,15,6,22,-65.2,hurricane,1,65,986
Rafael,2012,10,15,12,22.6,-65.6,hurricane,1,70,983
Rafael,2012,10,15,18,23.6,-65.8,hurricane,1,75,979
Rafael,2012,10,16,0,24.6,-65.6,hurricane,1,80,974
Rafael,2012,10,16,6,25.9,-65.3,hurricane,1,80,972
Rafael,2012,10,16,12,27.6,-64.9,hurricane,1,80,969
Rafael,2012,10,16,18,29.5,-64.2,hurricane,1,75,970
Rafael,2012,10,17,0,31.6,-63.1,hurricane,1,75,970
Rafael,2012,10,17,6,34,-61.7,hurricane,1,70,972
Rafael,2012,10,17,12,36.5,-60.1,hurricane,1,65,972
Rafael,2012,10,17,18,38.8,-58,extratropical,NA,65,972
Rafael,2012,10,18,0,41.3,-55,extratropical,NA,65,972
Rafael,2012,10,18,6,43.4,-50.7,extratropical,NA,60,972
Rafael,2012,10,18,12,45.2,-46,extratropical,NA,55,972
Rafael,2012,10,18,18,47,-41,extratropical,NA,55,973
Rafael,2012,10,19,0,49.2,-36.2,extratropical,NA,50,975
Rafael,2012,10,19,6,51,-32.5,extratropical,NA,50,973
Rafael,2012,10,19,12,53,-29.5,extratropical,NA,50,970
Rafael,2012,10,19,18,55,-30,extratropical,NA,50,968
Rafael,2012,10,20,0,56.5,-33,extratropical,NA,50,966
Rafael,2012,10,20,6,56,-37,extratropical,NA,50,966
Rafael,2012,10,20,12,53.1,-36.4,extratropical,NA,50,967
Rafael,2012,10,20,18,50.8,-34.3,extratropical,NA,50,970
Rafael,2012,10,21,0,49.7,-32.2,extratropical,NA,45,975
Rafael,2012,10,21,6,49.2,-31.1,extratropical,NA,40,978
Rafael,2012,10,21,12,48.2,-30.6,extratropical,NA,40,979
Rafael,2012,10,21,18,47,-30.8,extratropical,NA,40,982
Rafael,2012,10,22,0,45.5,-31.1,extratropical,NA,40,983
Rafael,2012,10,22,6,43.9,-29.8,extratropical,NA,40,985
Rafael,2012,10,22,12,41.9,-28.3,extratropical,NA,40,987
Rafael,2012,10,22,18,40,-27,extratropical,NA,40,989
Rafael,2012,10,23,0,39.2,-25.5,extratropical,NA,40,992
Rafael,2012,10,23,6,39.5,-24.5,extratropical,NA,40,992
Rafael,2012,10,23,12,39.8,-23.6,extratropical,NA,40,992
Rafael,2012,10,23,18,40.5,-22.1,extratropical,NA,40,992
Rafael,2012,10,24,0,41.2,-20.1,extratropical,NA,40,993
Rafael,2012,10,24,6,41.6,-18.8,extratropical,NA,40,995
Rafael,2012,10,24,12,42.1,-17.5,extratropical,NA,30,995
Rafael,2012,10,24,18,41.9,-16,extratropical,NA,30,995
Rafael,2012,10,25,0,41.6,-14.6,extratropical,NA,30,995
Rafael,2012,10,25,6,41.3,-13.3,extratropical,NA,30,995
Rafael,2012,10,25,12,41,-12,extratropical,NA,30,996
Rafael,2012,10,25,18,40.9,-11.2,extratropical,NA,30,997
Rafael,2012,10,26,0,40.7,-10.4,extratropical,NA,30,998
Rafael,2012,10,26,6,40.3,-9.1,extratropical,NA,30,999
Rafael,2012,10,26,12,40,-7.5,extratropical,NA,25,1002
Sandy,2012,10,21,18,14.3,-77.4,other low,NA,25,1006
Sandy,2012,10,22,0,13.9,-77.8,other low,NA,25,1005
Sandy,2012,10,22,6,13.5,-78.2,other low,NA,25,1003
Sandy,2012,10,22,12,13.1,-78.6,tropical depression,NA,30,1002
Sandy,2012,10,22,18,12.7,-78.7,tropical storm,NA,35,1000
Sandy,2012,10,23,0,12.6,-78.4,tropical storm,NA,40,998
Sandy,2012,10,23,6,12.9,-78.1,tropical storm,NA,40,998
Sandy,2012,10,23,12,13.4,-77.9,tropical storm,NA,40,995
Sandy,2012,10,23,18,14,-77.6,tropical storm,NA,45,993
Sandy,2012,10,24,0,14.7,-77.3,tropical storm,NA,55,990
Sandy,2012,10,24,6,15.6,-77.1,tropical storm,NA,60,987
Sandy,2012,10,24,12,16.6,-76.9,hurricane,1,65,981
Sandy,2012,10,24,18,17.7,-76.7,hurricane,1,75,972
Sandy,2012,10,24,19,17.9,-76.6,hurricane,1,75,971
Sandy,2012,10,25,0,18.9,-76.4,hurricane,2,85,964
Sandy,2012,10,25,5,20,-76,hurricane,3,100,954
Sandy,2012,10,25,6,20.1,-76,hurricane,3,100,954
Sandy,2012,10,25,9,20.9,-75.7,hurricane,2,95,960
Sandy,2012,10,25,12,21.7,-75.5,hurricane,2,95,966
Sandy,2012,10,25,18,23.3,-75.3,hurricane,2,90,963
Sandy,2012,10,26,0,24.8,-75.9,hurricane,1,75,965
Sandy,2012,10,26,6,25.7,-76.4,hurricane,1,70,968
Sandy,2012,10,26,12,26.4,-76.9,hurricane,1,65,970
Sandy,2012,10,26,18,27,-77.2,hurricane,1,65,971
Sandy,2012,10,27,0,27.5,-77.1,tropical storm,NA,60,969
Sandy,2012,10,27,6,28.1,-76.9,tropical storm,NA,60,968
Sandy,2012,10,27,12,28.8,-76.5,hurricane,1,70,956
Sandy,2012,10,27,18,29.7,-75.6,hurricane,1,70,960
Sandy,2012,10,28,0,30.5,-74.7,hurricane,1,65,960
Sandy,2012,10,28,6,31.3,-73.9,hurricane,1,65,959
Sandy,2012,10,28,12,32,-73,hurricane,1,65,954
Sandy,2012,10,28,18,32.8,-72,hurricane,1,65,952
Sandy,2012,10,29,0,33.9,-71,hurricane,1,70,950
Sandy,2012,10,29,6,35.3,-70.5,hurricane,1,80,947
Sandy,2012,10,29,12,36.9,-71,hurricane,2,85,945
Sandy,2012,10,29,18,38.3,-73.2,hurricane,1,80,940
Sandy,2012,10,29,21,38.8,-74,extratropical,NA,75,943
Sandy,2012,10,29,23,39.4,-74.4,extratropical,NA,70,945
Sandy,2012,10,30,0,39.5,-74.5,extratropical,NA,70,946
Sandy,2012,10,30,6,39.9,-76.2,extratropical,NA,55,960
Sandy,2012,10,30,12,40.1,-77.8,extratropical,NA,50,978
Sandy,2012,10,30,18,40.4,-78.9,extratropical,NA,40,986
Sandy,2012,10,31,0,40.7,-79.8,extratropical,NA,35,992
Sandy,2012,10,31,6,41.1,-80.3,extratropical,NA,35,993
Sandy,2012,10,31,12,41.5,-80.7,extratropical,NA,30,995
Tony,2012,10,21,18,20.1,-50.8,other low,NA,25,1011
Tony,2012,10,22,0,20.4,-51.2,other low,NA,25,1011
Tony,2012,10,22,6,20.8,-51.5,other low,NA,25,1010
Tony,2012,10,22,12,21.3,-51.7,other low,NA,30,1009
Tony,2012,10,22,18,21.9,-51.8,tropical depression,NA,30,1006
Tony,2012,10,23,0,22.5,-51.8,tropical depression,NA,30,1006
Tony,2012,10,23,6,23.6,-51.6,tropical depression,NA,30,1006
Tony,2012,10,23,12,24.7,-51.3,tropical depression,NA,30,1006
Tony,2012,10,23,18,25.7,-50.6,tropical depression,NA,30,1005
Tony,2012,10,24,0,26.5,-49.6,tropical storm,NA,35,1004
Tony,2012,10,24,6,27.2,-48.5,tropical storm,NA,40,1003
Tony,2012,10,24,12,27.9,-46.8,tropical storm,NA,45,1000
Tony,2012,10,24,18,28.7,-44.7,tropical storm,NA,45,1000
Tony,2012,10,25,0,29.5,-42.4,tropical storm,NA,45,1000
Tony,2012,10,25,6,30.1,-40,tropical storm,NA,45,1000
Tony,2012,10,25,12,30.6,-37.6,tropical storm,NA,35,1000
Tony,2012,10,25,18,31,-35.1,extratropical,NA,35,1001
Tony,2012,10,26,0,31.3,-32.6,extratropical,NA,35,1001
Tony,2012,10,26,6,31.2,-30.5,extratropical,NA,30,1004
Tony,2012,10,26,12,30.9,-28.6,extratropical,NA,25,1006
Andrea,2013,6,5,18,25.1,-86.6,tropical storm,NA,35,1006
Andrea,2013,6,6,0,25.6,-86.5,tropical storm,NA,40,1002
Andrea,2013,6,6,6,26.7,-86.1,tropical storm,NA,50,999
Andrea,2013,6,6,12,27.8,-84.9,tropical storm,NA,55,995
Andrea,2013,6,6,18,28.9,-83.9,tropical storm,NA,55,993
Andrea,2013,6,6,22,29.5,-83.4,tropical storm,NA,50,992
Andrea,2013,6,7,0,29.8,-83,tropical storm,NA,40,993
Andrea,2013,6,7,6,31.6,-81.4,tropical storm,NA,40,996
Andrea,2013,6,7,12,33.5,-80.2,tropical storm,NA,40,996
Andrea,2013,6,7,18,35.2,-78.6,extratropical,NA,40,996
Andrea,2013,6,8,0,37.4,-76.2,extratropical,NA,40,997
Andrea,2013,6,8,6,39.9,-73.6,extratropical,NA,40,997
Andrea,2013,6,8,12,42.4,-70.4,extratropical,NA,40,999
Andrea,2013,6,8,18,44.5,-67,extratropical,NA,40,1002
Barry,2013,6,16,0,12.4,-81.5,other low,NA,20,1009
Barry,2013,6,16,6,13.4,-82,other low,NA,20,1009
Barry,2013,6,16,12,14.2,-82.8,other low,NA,25,1008
Barry,2013,6,16,18,14.8,-83.8,other low,NA,25,1008
Barry,2013,6,17,0,15.3,-84.8,other low,NA,25,1008
Barry,2013,6,17,6,15.6,-85.9,other low,NA,25,1008
Barry,2013,6,17,12,16,-87,tropical depression,NA,30,1007
Barry,2013,6,17,18,16.3,-87.9,tropical depression,NA,30,1007
Barry,2013,6,17,22,16.5,-88.4,tropical depression,NA,30,1006
Barry,2013,6,18,0,16.6,-88.6,tropical depression,NA,30,1007
Barry,2013,6,18,6,17,-89.3,tropical depression,NA,25,1009
Barry,2013,6,18,12,17.6,-90.3,tropical depression,NA,30,1008
Barry,2013,6,18,18,18.2,-91.3,tropical depression,NA,30,1008
Barry,2013,6,19,0,18.8,-92.2,tropical depression,NA,30,1007
Barry,2013,6,19,6,19.2,-93.1,tropical depression,NA,30,1007
Barry,2013,6,19,12,19.5,-94,tropical storm,NA,35,1006
Barry,2013,6,19,18,19.6,-94.8,tropical storm,NA,40,1005
Barry,2013,6,20,0,19.6,-95.4,tropical storm,NA,40,1003
Barry,2013,6,20,6,19.6,-95.9,tropical storm,NA,40,1003
Barry,2013,6,20,11,19.6,-96.4,tropical storm,NA,40,1003
Barry,2013,6,20,12,19.6,-96.5,tropical storm,NA,40,1004
Barry,2013,6,20,18,19.6,-97,tropical depression,NA,30,1007
Barry,2013,6,21,0,19.6,-97.5,other low,NA,25,1011
Chantal,2013,7,7,12,9.3,-41.4,tropical storm,NA,35,1011
Chantal,2013,7,7,18,9.5,-43.8,tropical storm,NA,35,1011
Chantal,2013,7,8,0,9.8,-46.1,tropical storm,NA,35,1010
Chantal,2013,7,8,6,10.1,-48.4,tropical storm,NA,35,1009
Chantal,2013,7,8,12,10.7,-50.6,tropical storm,NA,40,1008
Chantal,2013,7,8,18,11.4,-52.9,tropical storm,NA,45,1007
Chantal,2013,7,9,0,12.1,-55.2,tropical storm,NA,50,1006
Chantal,2013,7,9,6,13,-57.7,tropical storm,NA,50,1005
Chantal,2013,7,9,12,13.9,-60.3,tropical storm,NA,55,1003
Chantal,2013,7,9,18,14.8,-62.9,tropical storm,NA,55,1006
Chantal,2013,7,10,0,15.6,-65.6,tropical storm,NA,45,1008
Chantal,2013,7,10,6,16.2,-68.4,tropical storm,NA,40,1010
Chantal,2013,7,10,12,16.7,-71.2,tropical storm,NA,40,1011
Dorian,2013,7,22,18,11.3,-20,other low,NA,25,1009
Dorian,2013,7,23,0,11.5,-20.9,other low,NA,25,1009
Dorian,2013,7,23,6,11.7,-21.8,other low,NA,25,1009
Dorian,2013,7,23,12,12,-22.8,other low,NA,25,1009
Dorian,2013,7,23,18,12.4,-23.9,tropical depression,NA,25,1008
Dorian,2013,7,24,0,13,-25.4,tropical depression,NA,30,1007
Dorian,2013,7,24,6,13.5,-27.1,tropical storm,NA,35,1006
Dorian,2013,7,24,12,13.9,-29,tropical storm,NA,40,1005
Dorian,2013,7,24,18,14.4,-30.8,tropical storm,NA,45,1004
Dorian,2013,7,25,0,14.9,-32.4,tropical storm,NA,45,1004
Dorian,2013,7,25,6,15.3,-33.9,tropical storm,NA,50,1002
Dorian,2013,7,25,12,15.7,-35.5,tropical storm,NA,50,1002
Dorian,2013,7,25,18,16,-37.1,tropical storm,NA,50,1003
Dorian,2013,7,26,0,16.4,-38.7,tropical storm,NA,45,1005
Dorian,2013,7,26,6,16.9,-40.7,tropical storm,NA,45,1006
Dorian,2013,7,26,12,17.3,-42.8,tropical storm,NA,45,1008
Dorian,2013,7,26,18,17.6,-45,tropical storm,NA,40,1010
Dorian,2013,7,27,0,17.8,-47.1,tropical storm,NA,35,1012
Dorian,2013,7,27,6,18,-49.2,tropical storm,NA,35,1012
Dorian,2013,7,27,12,18.3,-51.1,tropical storm,NA,35,1012
Dorian,2013,7,27,18,18.6,-53,disturbance,NA,35,1012
Dorian,2013,7,28,0,19,-54.9,disturbance,NA,35,1012
Dorian,2013,7,28,6,19.4,-56.8,disturbance,NA,35,1013
Dorian,2013,7,28,12,19.8,-58.6,disturbance,NA,35,1013
Dorian,2013,7,28,18,20.1,-60.3,disturbance,NA,30,1013
Dorian,2013,7,29,0,20.4,-62,disturbance,NA,25,1014
Dorian,2013,7,29,6,20.6,-63.7,disturbance,NA,25,1014
Dorian,2013,7,29,12,20.8,-65.3,disturbance,NA,25,1015
Dorian,2013,7,29,18,21,-66.9,disturbance,NA,25,1015
Dorian,2013,7,30,0,21.3,-68.5,disturbance,NA,25,1015
Dorian,2013,7,30,6,21.5,-69.8,disturbance,NA,25,1015
Dorian,2013,7,30,12,21.7,-71,disturbance,NA,25,1015
Dorian,2013,7,30,18,21.9,-72.2,disturbance,NA,25,1015
Dorian,2013,7,31,0,22.1,-73.3,disturbance,NA,25,1015
Dorian,2013,7,31,6,22.4,-74.4,disturbance,NA,25,1015
Dorian,2013,7,31,12,22.6,-75.3,disturbance,NA,25,1015
Dorian,2013,7,31,18,22.8,-75.9,disturbance,NA,25,1015
Dorian,2013,8,1,0,23,-76.5,disturbance,NA,25,1014
Dorian,2013,8,1,6,23.3,-77,disturbance,NA,25,1013
Dorian,2013,8,1,12,23.7,-77.7,disturbance,NA,25,1013
Dorian,2013,8,1,18,24.2,-78.4,disturbance,NA,25,1013
Dorian,2013,8,2,0,24.9,-79,disturbance,NA,25,1013
Dorian,2013,8,2,6,25.7,-79.3,disturbance,NA,25,1013
Dorian,2013,8,2,12,26.5,-79.4,disturbance,NA,25,1013
Dorian,2013,8,2,18,27.4,-79.4,tropical depression,NA,25,1013
Dorian,2013,8,3,0,28.4,-79.3,tropical depression,NA,30,1013
Dorian,2013,8,3,6,29.4,-79.1,tropical depression,NA,30,1013
Dorian,2013,8,3,12,30.3,-78.8,tropical depression,NA,30,1013
Dorian,2013,8,3,18,31.1,-78.1,other low,NA,30,1013
Dorian,2013,8,4,0,31.8,-77.2,other low,NA,30,1012
Dorian,2013,8,4,6,32.4,-75.6,other low,NA,30,1011
Erin,2013,8,15,0,13.9,-23.3,tropical depression,NA,30,1008
Erin,2013,8,15,6,14.1,-24.6,tropical storm,NA,35,1007
Erin,2013,8,15,12,14.3,-25.9,tropical storm,NA,35,1007
Erin,2013,8,15,18,14.7,-27.2,tropical storm,NA,35,1007
Erin,2013,8,16,0,15.3,-28.6,tropical storm,NA,35,1007
Erin,2013,8,16,6,15.9,-30,tropical storm,NA,35,1007
Erin,2013,8,16,12,16.5,-31.4,tropical storm,NA,35,1007
Erin,2013,8,16,18,17.3,-32.7,tropical storm,NA,35,1007
Erin,2013,8,17,0,18,-33.8,tropical storm,NA,40,1006
Erin,2013,8,17,6,18.8,-34.7,tropical storm,NA,40,1006
Erin,2013,8,17,12,19.6,-35.5,tropical storm,NA,35,1007
Erin,2013,8,17,18,20.3,-36.2,tropical storm,NA,35,1007
Erin,2013,8,18,0,20.6,-37.2,tropical storm,NA,35,1007
Erin,2013,8,18,6,20.6,-38,other low,NA,30,1008
Erin,2013,8,18,12,20.5,-38.8,other low,NA,30,1008
Erin,2013,8,18,18,20.4,-39.6,other low,NA,25,1009
Erin,2013,8,19,0,20.3,-40.4,other low,NA,25,1009
Erin,2013,8,19,6,20.2,-41.2,other low,NA,25,1009
Erin,2013,8,19,12,20.1,-42,other low,NA,20,1010
Erin,2013,8,19,18,20,-42.8,other low,NA,20,1010
Fernand,2013,8,25,12,18.7,-94.2,tropical depression,NA,30,1006
Fernand,2013,8,25,18,18.9,-95.1,tropical storm,NA,45,1004
Fernand,2013,8,26,0,19.2,-95.9,tropical storm,NA,50,1001
Fernand,2013,8,26,4,19.5,-96.3,tropical storm,NA,50,1001
Fernand,2013,8,26,6,19.7,-96.6,tropical storm,NA,45,1002
Fernand,2013,8,26,12,20.1,-97.3,tropical depression,NA,30,1005
Fernand,2013,8,26,18,20.5,-98.2,other low,NA,25,1009
Gabrielle,2013,9,4,18,16.2,-65.9,tropical depression,NA,30,1010
Gabrielle,2013,9,5,0,16.7,-66.3,tropical depression,NA,30,1008
Gabrielle,2013,9,5,6,17.1,-67,tropical depression,NA,30,1008
Gabrielle,2013,9,5,12,17.4,-67.7,tropical depression,NA,30,1010
Gabrielle,2013,9,5,18,17.9,-68.4,disturbance,NA,25,1010
Gabrielle,2013,9,6,0,18.8,-68.4,disturbance,NA,25,1010
Gabrielle,2013,9,6,6,19.5,-68.5,disturbance,NA,20,1010
Gabrielle,2013,9,6,12,20,-68.6,disturbance,NA,20,1010
Gabrielle,2013,9,6,18,20.4,-68.7,disturbance,NA,20,1010
Gabrielle,2013,9,7,0,21.2,-68.7,disturbance,NA,20,1010
Gabrielle,2013,9,7,6,22,-68.8,disturbance,NA,20,1010
Gabrielle,2013,9,7,12,22.8,-69.2,disturbance,NA,25,1009
Gabrielle,2013,9,7,18,23.6,-69.2,disturbance,NA,25,1009
Gabrielle,2013,9,8,0,24.4,-69.1,disturbance,NA,25,1009
Gabrielle,2013,9,8,6,24.7,-68.9,disturbance,NA,25,1009
Gabrielle,2013,9,8,12,24.8,-68.8,disturbance,NA,25,1008
Gabrielle,2013,9,8,18,24.9,-68.7,disturbance,NA,25,1008
Gabrielle,2013,9,9,0,25.1,-68.2,disturbance,NA,25,1008
Gabrielle,2013,9,9,6,25.4,-67.8,disturbance,NA,25,1008
Gabrielle,2013,9,9,12,25.9,-66.9,other low,NA,30,1008
Gabrielle,2013,9,9,18,26.6,-65.9,other low,NA,30,1008
Gabrielle,2013,9,10,0,27.6,-65.1,tropical depression,NA,30,1007
Gabrielle,2013,9,10,6,29,-65,tropical storm,NA,40,1005
Gabrielle,2013,9,10,12,30.1,-64.8,tropical storm,NA,55,1003
Gabrielle,2013,9,10,18,31.1,-64.7,tropical storm,NA,50,1004
Gabrielle,2013,9,11,0,31.9,-64.9,tropical storm,NA,50,1004
Gabrielle,2013,9,11,6,32.3,-65.4,tropical storm,NA,45,1008
Gabrielle,2013,9,11,12,32.5,-65.7,tropical storm,NA,40,1009
Gabrielle,2013,9,11,18,32.6,-66.2,tropical storm,NA,35,1009
Gabrielle,2013,9,12,0,32.9,-66.8,tropical depression,NA,30,1009
Gabrielle,2013,9,12,6,33.2,-67.4,tropical depression,NA,30,1009
Gabrielle,2013,9,12,12,33.6,-67.6,tropical storm,NA,35,1008
Gabrielle,2013,9,12,18,34,-67.9,tropical storm,NA,35,1008
Gabrielle,2013,9,13,0,34.7,-68.1,tropical storm,NA,35,1008
Gabrielle,2013,9,13,6,35.9,-67.5,tropical depression,NA,30,1007
Gabrielle,2013,9,13,12,37.7,-66.6,tropical depression,NA,30,1005
Eight,2013,9,6,12,22.4,-97.4,tropical depression,NA,30,1009
Eight,2013,9,6,18,22.3,-97.9,tropical depression,NA,30,1008
Eight,2013,9,7,0,21.9,-98.5,tropical depression,NA,25,1009
Eight,2013,9,7,6,21.5,-99,other low,NA,25,1009
Humberto,2013,9,8,0,13,-17.6,other low,NA,25,1009
Humberto,2013,9,8,6,13,-18.4,other low,NA,25,1009
Humberto,2013,9,8,12,13,-19.3,other low,NA,25,1009
Humberto,2013,9,8,18,13,-20.3,tropical depression,NA,25,1008
Humberto,2013,9,9,0,13.1,-21.3,tropical depression,NA,30,1007
Humberto,2013,9,9,6,13.3,-22.4,tropical storm,NA,35,1006
Humberto,2013,9,9,12,13.5,-23.6,tropical storm,NA,40,1005
Humberto,2013,9,9,18,13.7,-24.6,tropical storm,NA,45,1004
Humberto,2013,9,10,0,13.9,-25.5,tropical storm,NA,50,1002
Humberto,2013,9,10,6,14.1,-26.5,tropical storm,NA,55,1000
Humberto,2013,9,10,12,14.3,-27.3,tropical storm,NA,55,1000
Humberto,2013,9,10,18,14.7,-27.9,tropical storm,NA,55,999
Humberto,2013,9,11,0,15.1,-28.3,tropical storm,NA,55,998
Humberto,2013,9,11,6,15.6,-28.6,tropical storm,NA,60,994
Humberto,2013,9,11,12,16.3,-28.9,hurricane,1,70,987
Humberto,2013,9,11,18,17.4,-28.9,hurricane,1,80,979
Humberto,2013,9,12,0,18.6,-28.9,hurricane,1,80,979
Humberto,2013,9,12,6,19.9,-28.9,hurricane,1,80,979
Humberto,2013,9,12,12,21.2,-28.9,hurricane,1,75,980
Humberto,2013,9,12,18,22.3,-29.1,hurricane,1,75,980
Humberto,2013,9,13,0,23.2,-29.5,hurricane,1,70,982
Humberto,2013,9,13,6,24,-30,tropical storm,NA,60,986
Humberto,2013,9,13,12,24.6,-30.8,tropical storm,NA,55,988
Humberto,2013,9,13,18,24.8,-31.7,tropical storm,NA,45,995
Humberto,2013,9,14,0,24.8,-32.6,other low,NA,40,999
Humberto,2013,9,14,6,24.9,-33.6,other low,NA,35,1003
Humberto,2013,9,14,12,25.2,-34.8,other low,NA,35,1004
Humberto,2013,9,14,18,25.5,-36.3,other low,NA,35,1005
Humberto,2013,9,15,0,25.6,-37.8,tropical storm,NA,35,1004
Humberto,2013,9,15,6,25.6,-38.9,tropical storm,NA,35,1004
Humberto,2013,9,15,12,25.9,-39.7,tropical storm,NA,35,1004
Humberto,2013,9,15,18,26.4,-40.4,tropical storm,NA,35,1004
Humberto,2013,9,16,0,26.7,-41.3,tropical storm,NA,35,1004
Humberto,2013,9,16,6,26.7,-42.4,tropical storm,NA,35,1004
Humberto,2013,9,16,12,26.8,-42.9,tropical storm,NA,40,1000
Humberto,2013,9,16,18,26.9,-43.3,tropical storm,NA,40,1000
Humberto,2013,9,17,0,27,-43.2,tropical storm,NA,35,1002
Humberto,2013,9,17,6,27.4,-42.9,tropical storm,NA,35,1002
Humberto,2013,9,17,12,28.4,-42.6,subtropical storm,NA,40,1000
Humberto,2013,9,17,18,29.5,-42.7,subtropical storm,NA,40,1000
Humberto,2013,9,18,0,30.5,-43.2,subtropical storm,NA,35,1003
Humberto,2013,9,18,6,31.1,-43.6,subtropical depression,NA,30,1006
Humberto,2013,9,18,12,31.6,-43.9,subtropical depression,NA,30,1006
Humberto,2013,9,18,18,32,-44.1,subtropical depression,NA,30,1007
Humberto,2013,9,19,0,32.5,-44.3,subtropical depression,NA,30,1007
Humberto,2013,9,19,6,33,-44.5,subtropical depression,NA,30,1007
Ingrid,2013,9,12,6,19.3,-92.2,other low,NA,25,1006
Ingrid,2013,9,12,12,19.6,-92.9,other low,NA,30,1005
Ingrid,2013,9,12,18,19.7,-93.6,tropical depression,NA,30,1004
Ingrid,2013,9,13,0,19.7,-94.1,tropical depression,NA,30,1003
Ingrid,2013,9,13,6,19.6,-94.6,tropical depression,NA,30,1002
Ingrid,2013,9,13,12,19.3,-95.1,tropical storm,NA,35,1000
Ingrid,2013,9,13,18,19.1,-95.3,tropical storm,NA,40,996
Ingrid,2013,9,14,0,19.3,-95.3,tropical storm,NA,50,993
Ingrid,2013,9,14,6,19.6,-95.1,tropical storm,NA,55,990
Ingrid,2013,9,14,12,20.3,-94.6,tropical storm,NA,60,989
Ingrid,2013,9,14,18,21,-94.4,hurricane,1,65,986
Ingrid,2013,9,15,0,21.6,-94.7,hurricane,1,75,983
Ingrid,2013,9,15,6,22,-95.2,hurricane,1,75,985
Ingrid,2013,9,15,12,22.4,-95.6,hurricane,1,65,989
Ingrid,2013,9,15,18,22.7,-95.9,hurricane,1,65,987
Ingrid,2013,9,16,0,23,-96.2,hurricane,1,70,989
Ingrid,2013,9,16,6,23.4,-96.9,tropical storm,NA,60,990
Ingrid,2013,9,16,11,23.7,-97.7,tropical storm,NA,55,991
Ingrid,2013,9,16,12,23.7,-97.8,tropical storm,NA,55,991
Ingrid,2013,9,16,18,23.7,-98.7,tropical storm,NA,40,998
Ingrid,2013,9,17,0,23.7,-99.2,tropical depression,NA,25,1006
Ingrid,2013,9,17,6,23.7,-99.7,other low,NA,20,1008
Jerry,2013,9,28,0,21.1,-50,other low,NA,30,1012
Jerry,2013,9,28,6,22.2,-50.3,other low,NA,30,1012
Jerry,2013,9,28,12,23.3,-50.6,other low,NA,30,1011
Jerry,2013,9,28,18,24.2,-50.6,other low,NA,30,1011
Jerry,2013,9,29,0,24.9,-50.4,tropical depression,NA,30,1010
Jerry,2013,9,29,6,25.6,-49.7,tropical depression,NA,30,1010
Jerry,2013,9,29,12,26.2,-49,tropical depression,NA,30,1010
Jerry,2013,9,29,18,26.7,-48.2,tropical depression,NA,30,1010
Jerry,2013,9,30,0,27.1,-47.5,tropical depression,NA,30,1009
Jerry,2013,9,30,6,27.2,-46.8,tropical storm,NA,35,1008
Jerry,2013,9,30,12,27.3,-46,tropical storm,NA,35,1008
